book_id,title,authors,average_rating,ratings_count,original_publication_year,language_code
5761,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Carol Tavris, Elliot Aronson",3.99,15249,2007.0,en-US
5762,Abducted (Lizzy Gardner #1),T.R. Ragan,3.94,8828,2011.0,eng
5763,Roadwork,"Richard Bachman, Stephen King",3.59,18479,1981.0,en-US
5764,"Valhalla Rising (Dirk Pitt, #16)",Clive Cussler,3.92,17260,2001.0,en-US
5765,The Third Chimpanzee: The Evolution and Future of the Human Animal,Jared Diamond,4.04,15362,1991.0,eng
5766,The Given Day (Coughlin #1),Dennis Lehane,4.03,16528,2008.0,en-US
5768,"Crush (Crash, #3)",Nicole  Williams,4.24,26188,2013.0,en-US
5769,"Deadline (Newsflesh Trilogy, #2)",Mira Grant,4.1,18636,2011.0,en-US
5770,Long Lost  (Myron Bolitar #9),Harlan Coben,3.94,17996,2009.0,eng
5771,"Faithless (Grant County, #5)",Karin Slaughter,4.11,16833,2005.0,en-US
5772,My Stroke of Insight: A Brain Scientist's Personal Journey,Jill Bolte Taylor,3.86,14734,2006.0,en-US
5773,"The Walking Dead, Vol. 06: This Sorrowful Life","Robert Kirkman, Charlie Adlard, Cliff Rathburn",4.32,18655,2007.0,eng
5774,Inés of My Soul,"Isabel Allende, Margaret Sayers Peden",3.9,13539,2006.0,en-US
5776,Frog Music,Emma Donoghue,3.13,16412,2014.0,eng
5777,An Instance of the Fingerpost,Iain Pears,3.93,17604,1997.0,eng
5778,5 cm,Donny Dhirgantoro,3.84,12527,2005.0,ind
5779,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,"Geoffrey A. Moore, Regis McKenna",4.0,14329,1991.0,en-US
5781,The Innocent,Harlan Coben,3.95,18125,2005.0,eng
5782,Robots and Empire (Robot #4),Isaac Asimov,4.17,18462,1985.0,eng
5783,Island,Aldous Huxley,3.87,14440,1962.0,eng
5785,No Exit,Jean-Paul Sartre,4.13,16533,1944.0,eng
5787,Are You My Mother?,Alison Bechdel,3.66,18618,2012.0,eng
5788,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),Bob Ong,4.2,14481,2001.0,fil
5789,The Farseer Trilogy (Farseer Trilogy #1-3),Robin Hobb,4.33,14303,2011.0,eng
5790,The Blue Bistro,Elin Hilderbrand,4.0,16398,2005.0,en-US
5791,"Third Grave Dead Ahead (Charley Davidson, #3)",Darynda Jones,4.39,15137,2012.0,eng
5792,Identity,"Milan Kundera, Linda Asher",3.68,11735,1997.0,eng
5793,"The Heart of Betrayal (The Remnant Chronicles, #2)",Mary E. Pearson,4.32,24104,2015.0,eng
5794,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,4.29,17459,2000.0,en-US
5795,The Funhouse,"Owen  West, Dean Koontz",3.6,18424,1980.0,eng
5796,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,3.97,13708,2006.0,en-US
5797,You Belong To Me,Mary Higgins Clark,3.85,19131,1998.0,en-US
5798,Not Without My Daughter,Betty Mahmoody,4.04,16650,1987.0,eng
5799,"The Killing Hour (Quincy & Rainie, #4)",Lisa Gardner,4.16,17948,2003.0,en-US
5800,"Castle Roogna (Xanth, #3)",Piers Anthony,3.87,19867,1979.0,eng
5801,While My Pretty One Sleeps,Mary Higgins Clark,3.88,18846,1989.0,eng
5803,"Dance with a Vampire (Vampire Kisses, #4)",Ellen Schreiber,4.01,22119,2007.0,eng
5805,"Tris's Book (Circle of Magic, #2)",Tamora Pierce,4.07,24511,1998.0,eng
5806,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,3.9,14300,2010.0,en-US
5807,The Mill River Recluse,Darcie Chan,3.55,15821,2014.0,eng
5808,Hey Nostradamus!,Douglas Coupland,3.72,14645,2003.0,eng
5809,Che Guevara: A Revolutionary Life,Jon Lee Anderson,4.1,13516,1997.0,eng
5810,"The Secret Hour (Midnighters, #1)",Scott Westerfeld,3.8,23933,2004.0,eng
5811,"Chosen at Nightfall (Shadow Falls, #5)",C.C. Hunter,4.37,22968,2014.0,en-CA
5812,Like the Flowing River ,Paulo Coelho,3.93,12708,2000.0,eng
5814,"Broken (Women of the Otherworld, #6)",Kelley Armstrong,4.19,24319,2006.0,eng
5815,"Lament: The Faerie Queen's Deception (Books of Faerie, #1)",Maggie Stiefvater,3.69,26116,2008.0,eng
5817,"Shopaholic to the Stars (Shopaholic, #7)",Sophie Kinsella,3.24,15414,2014.0,eng
5818,High Noon,Nora Roberts,3.94,20698,2007.0,eng
5819,The Farm,Tom Rob Smith,3.53,13407,2014.0,eng
5820,Men Explain Things to Me,Rebecca Solnit,3.93,17918,2014.0,eng
5821,"Rock with Me (With Me in Seattle, #4)",Kristen Proby,4.3,28709,2013.0,eng
5822,"The Prince of Mist (Niebla, #1)","Carlos Ruiz Zafón, Lucia Graves",3.66,14381,1986.0,eng
5823,Driving Miss Daisy,Alfred Uhry,4.24,16829,1986.0,eng
5824,"Hardpressed (Hacker, #2)",Meredith Wild,4.27,7383,2013.0,eng
5825,"Conspiracy in Death (In Death, #8)",J.D. Robb,4.35,22149,1999.0,eng
5826,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",Alexander McCall Smith,4.07,19839,2004.0,eng
5827,"The First Four Years  (Little House, #9)","Laura Ingalls Wilder, Garth Williams",3.88,24180,1953.0,eng
5828,The Elephant Tree,R.D. Ronald,3.52,15421,2010.0,eng
5829,"Bones to Ashes (Temperance Brennan, #10)",Kathy Reichs,3.92,19942,2007.0,eng
5830,Grimm's Fairy Tales,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",4.14,5873,1857.0,eng
5831,The Definitive Book of Body Language,"Allan Pease, Barbara Pease",3.97,13328,2004.0,eng
5832,"Between the Lines (Between the Lines, #1)",Tammara Webber,3.71,25991,2011.0,eng
5833,Never Cry Wolf,Farley Mowat,4.19,17045,1963.0,eng
5834,"Tick Tock (Michael Bennett, #4)","James Patterson, Michael Ledwidge",4.03,17189,2010.0,eng
5835,Cleopatra's Daughter,Michelle Moran,4.11,16532,2009.0,eng
5836,"Grave Secrets (Temperance Brennan, #5)",Kathy Reichs,3.98,21460,2002.0,en-US
5837,"Shattered (The Iron Druid Chronicles, #7)",Kevin Hearne,4.28,15133,2014.0,eng
5838,"Zoe's Tale (Old Man's War, #4)",John Scalzi,3.73,15971,2008.0,eng
5839,"The First Commandment (Scot Harvath, #6)",Brad Thor,4.22,14833,2007.0,eng
5840,Complete Works of Oscar Wilde,"Oscar Wilde, Merlin Holland",4.45,10835,1908.0,eng
5842,"The Rose & the Dagger (The Wrath & the Dawn, #2)",Renee Ahdieh,4.2,26503,2016.0,eng
5843,The Fold,Peter Clines,3.82,13519,2015.0,eng
5844,The Nature of the Beast (Chief Inspector Armand Gamache #11),Louise Penny,4.21,14695,2015.0,eng
5846,"Green: The Beginning and the End (The Circle, #0)",Ted Dekker,4.03,17315,2009.0,eng
5847,"Black Butler, Vol. 3 (Black Butler, #3)",Yana Toboso,4.53,16682,2007.0,ind
5848,"The Crown Tower (The Riyria Chronicles, #1)",Michael J. Sullivan,4.31,17352,2013.0,eng
5849,Daytripper,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",4.31,17679,2011.0,eng
5850,"Club Shadowlands (Masters of the Shadowlands, #1)",Cherise Sinclair,3.99,22733,2009.0,eng
5851,The Museum of Innocence,"Orhan Pamuk, Maureen Freely",3.69,12685,2008.0,eng
5852,The Mothers,Brit Bennett,3.87,19784,2016.0,eng
5853,Faust,"Johann Wolfgang von Goethe, Walter Kaufmann",3.97,15864,1832.0,eng
5854,"Faking It (Losing It, #2)",Cora Carmack,3.96,27707,2013.0,eng
5856,"Accordance (Significance, #2)",Shelly Crane,4.28,25037,2011.0,eng
5857,Bloodrose (Nightshade #3; Nightshade World #6),Andrea Cremer,4.06,23874,2012.0,eng
5858,"Cards on the Table (Hercule Poirot, #15)",Agatha Christie,3.9,19577,1936.0,eng
5859,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",Rachel Renée Russell,4.42,13648,2012.0,eng
5860,"Ramona and Her Mother (Ramona, #5)",Beverly Cleary,4.08,20053,1980.0,eng
5861,"Appointment with Death (Hercule Poirot, #19)",Agatha Christie,3.84,20793,1938.0,eng
5862,"Natural Born Charmer (Chicago Stars, #7)",Susan Elizabeth Phillips,4.15,25474,2004.0,en-US
5863,The Woman Warrior,Maxine Hong Kingston,3.72,17781,1975.0,en-US
5864,Three Little Kittens,"Masha, Marie Simchow Stern",4.28,18327,1942.0,eng
5865,Tales of Ordinary Madness,Charles Bukowski,4.0,13995,1978.0,eng
5866,"Before Jamaica Lane (On Dublin Street, #3)",Samantha Young,4.35,13447,2014.0,eng
5869,"Carry On, Warrior: Thoughts on Life Unarmed",Glennon Doyle Melton,4.18,12986,2013.0,eng
5870,The Valley of Fear,"Arthur Conan Doyle, David Timson",3.98,15399,1914.0,eng
5871,"The Pagan Stone (Sign of Seven, #3)",Nora Roberts,4.14,22863,2008.0,en-US
5873,Principle-Centered Leadership,Stephen R. Covey,4.07,13079,1991.0,en-US
5874,"Monster Hunter International (Monster Hunter International, #1)",Larry Correia,4.04,16552,2009.0,eng
5875,"The Bitter Kingdom (Fire and Thorns, #3)",Rae Carson,4.23,24420,2013.0,eng
5876,"The Teeth of the Tiger (Jack Ryan Universe, #12)",Tom Clancy,3.61,15746,2003.0,eng
5877,"Moreta: Dragonlady of Pern (Pern, #7)",Anne McCaffrey,3.97,21117,1983.0,eng
5879,"Preacher, Volume 6: War in the Sun","Garth Ennis, Steve Dillon, Peter Snejbjerg",4.34,16531,1999.0,eng
5881,A Single Man,Christopher Isherwood,4.11,14554,1964.0,eng
5882,Mortality,Christopher Hitchens,4.12,14248,2012.0,eng
5883,"Icefire (The Last Dragon Chronicles, #2)",Chris d'Lacey,3.9,19795,2003.0,eng
5884,Norse Mythology,Neil Gaiman,4.12,22266,2017.0,eng
5886,Honor's Splendour,Julie Garwood,4.22,21926,1987.0,eng
5887,Shut Out,Kody Keplinger,3.76,23723,2011.0,en-US
5888,"Bad Rep (Bad Rep, #1)",A. Meredith Walters,3.91,24287,2012.0,en-GB
5889,"Valley of Silence (Circle Trilogy, #3)",Nora Roberts,4.2,20800,2006.0,en-GB
5890,"The Prophet of Yonwood (Book of Ember, #3)",Jeanne DuPrau,3.25,22237,2006.0,en-US
5891,"Hope to Die (Alex Cross, #22)",James Patterson,4.14,10005,2014.0,eng
5892,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)","Kresley Cole, Gena Showalter",4.23,23875,2009.0,en-US
5893,Doll Bones,"Holly Black, Eliza Wheeler",3.7,17414,2013.0,eng
5894,"Red Mist (Kay Scarpetta, #19)",Patricia Cornwell,3.75,16396,2011.0,eng
5895,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",Alan Bradley,4.09,21288,2011.0,en-US
5896,"Wild Man (Dream Man, #2)",Kristen Ashley,4.21,32541,2011.0,en-GB
5897,Welcome to Night Vale,"Joseph Fink, Jeffrey Cranor",3.87,17781,2015.0,eng
5898,Sleeping Beauty: a Little Golden Book (Disney Princess),"Michael Teitelbaum, Walt Disney Company",4.32,16654,1986.0,eng
5899,"An Offer From a Gentleman (Bridgertons, #3)",Julia Quinn,4.08,17402,2001.0,en-US
5900,"Dumplin' (Dumplin', #1)",Julie   Murphy,3.87,22176,2015.0,eng
5901,Ancillary Mercy (Imperial Radch #3),Ann Leckie,4.2,12776,2015.0,eng
5902,The Darkest Surrender  (Lords of the Underworld #8),Gena Showalter,4.42,24515,2011.0,eng
5903,Danse Macabre,Stephen King,3.62,18700,1981.0,eng
5904,"Seducing Cinderella (Fighting for Love, #1)",Gina L. Maxwell,3.94,21617,2012.0,eng
5905,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",Alexander McCall Smith,4.06,20246,2006.0,eng
5907,Our Mutual Friend,Charles Dickens,4.07,18599,1865.0,eng
5908,A Handful of Dust,Evelyn Waugh,3.92,17370,1934.0,en-US
5909,Leota's Garden,Francine Rivers,4.07,15039,1999.0,eng
5911,The Book of Illusions,Paul Auster,3.89,13583,2002.0,eng
5912,"To Tame a Highland Warrior (Highlander, #2)",Karen Marie Moning,4.14,24710,1999.0,eng
5913,A Mango-Shaped Space,Wendy Mass,4.22,20661,2005.0,eng
5915,Daniel Deronda,"George Eliot, Edmund White",3.82,17723,1876.0,eng
5916,Here's to Us,Elin Hilderbrand,3.73,14840,2016.0,eng
5917,"Chasing Perfect (Fool's Gold, #1)",Susan Mallery,3.89,18437,2010.0,eng
5918,The Debutante Divorcee,Plum Sykes,3.46,15030,2006.0,en-US
5919,Life Application Study Bible: NIV,"Anonymous, Ronald A. Beers, Ronald A. Beers",4.67,13614,1992.0,eng
5920,"The Wheel of Darkness (Pendergast, #8)","Douglas Preston, Lincoln Child",3.92,18413,2007.0,en-US
5921,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,3.84,19371,2016.0,eng
5922,Blackmoore,Julianne Donaldson,4.17,17497,2013.0,eng
5923,The Sandman: Endless Nights,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",4.34,20416,2003.0,eng
5924,The First Wives Club,Olivia Goldsmith,3.87,17219,1992.0,eng
5925,The Vanishing Act of Esme Lennox,Maggie O'Farrell,3.82,16675,2006.0,eng
5926,The Night Watch,Sarah Waters,3.67,13798,2006.0,en-US
5927,"Mightier Than the Sword (The Clifton Chronicles, #5)",Jeffrey Archer,4.09,10257,2015.0,eng
5928,"Blood Canticle (The Vampire Chronicles, #10)",Anne Rice,3.71,17359,2003.0,en-GB
5929,Nature Girl,Carl Hiaasen,3.61,17216,2006.0,eng
5930,Boy's Life,Robert McCammon,4.32,15752,1991.0,eng
5932,Sister of My Heart,Chitra Banerjee Divakaruni,3.97,14434,1997.0,eng
5933,The Housekeeper and the Professor,"Yōko Ogawa, Stephen Snyder",3.94,16865,2003.0,eng
5934,"H is for Homicide (Kinsey Millhone, #8)",Sue Grafton,3.89,21635,1991.0,eng
5935,JPod,Douglas Coupland,3.7,13347,2006.0,en-US
5936,The Face,Dean Koontz,3.69,17267,2003.0,eng
5937,The Ascent of Money: A Financial History of the World,Niall Ferguson,3.88,15286,2007.0,en-US
5938,Food: A Love Story,Jim Gaffigan,3.69,16304,2014.0,eng
5939,The Impossible Knife of Memory,Laurie Halse Anderson,3.93,20992,2014.0,eng
5940,"Purgatorio (The Divine Comedy, #2)","Dante Alighieri, Robert M. Durling",4.01,13740,1320.0,ita
5941,"Deliver Us from Evil (A. Shaw, #2)",David Baldacci,3.98,15947,2010.0,en-US
5944,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,Denise Kiernan,3.66,15644,2013.0,eng
5946,"The Quillan Games (Pendragon, #7)",D.J. MacHale,4.19,18296,2005.0,eng
5948,Girlfriend in a Coma,Douglas Coupland,3.61,14576,1998.0,eng
5949,"The Green Mile, Part 1: The Two Dead Girls",Stephen King,4.49,21917,1996.0,eng
5950,Ella Minnow Pea: A Novel in Letters,Mark Dunn,3.84,19819,2001.0,eng
5951,"Toll the Hounds (The Malazan Book of the Fallen, #8)",Steven Erikson,4.33,15942,2008.0,en-US
5952,The Bone Garden ,Tess Gerritsen,4.02,16883,2007.0,eng
5953,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",Dee Lestari,3.83,10344,2001.0,ind
5954,A Head Full of Ghosts,Paul Tremblay,3.82,14101,2015.0,eng
5955,Better Than Before: Mastering the Habits of Our Everyday Lives,Gretchen Rubin,3.81,16550,2015.0,en-GB
5956,"Broken Homes (Peter Grant, #4)",Ben Aaronovitch,4.16,10958,2013.0,eng
5957,"The King's Buccaneer (Krondor's Sons, #2)",Raymond E. Feist,3.99,17084,1992.0,en-US
5958,Maya's Notebook,"Isabel Allende, Anne McLean",3.8,12529,2011.0,eng
5959,"One Crazy Summer (Gaither Sisters, #1)",Rita Williams-Garcia,3.95,18913,2010.0,eng
5960,"Dragon Haven (Rain Wild Chronicles, #2)",Robin Hobb,4.06,15807,2010.0,en-US
5961,"Right Ho, Jeeves (Jeeves, #6)",P.G. Wodehouse,4.31,8234,1934.0,eng
5962,"If You're Reading This, It's Too Late (Secret, #2)","Pseudonymous Bosch, Gilbert Ford",4.23,18310,2008.0,en-US
5963,"Moonrise (Warriors: The New Prophecy, #2)",Erin Hunter,4.31,21311,2005.0,en-US
5964,The Wednesday Letters,Jason F. Wright,3.61,16776,2007.0,en-US
5965,"Betrayals (Strange Angels, #2)","Lili St. Crow, Lilith Saintcrow",4.08,24309,2009.0,en-US
5966,You've Been Warned,"James Patterson, Howard Roughan",3.52,16311,2007.0,eng
5967,"Chasing Vermeer (Chasing Vermeer, #1)","Blue Balliett, Brett Helquist",3.71,22167,2004.0,en-US
5968,The Jesus I Never Knew,Philip Yancey,4.18,14955,1995.0,en-US
5969,Turning Angel,Greg Iles,4.11,15669,2005.0,eng
5970,"The Unidentified Redhead (Redhead, #1)",Alice Clayton,4.04,24859,2010.0,eng
5971,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future","Dav Pilkey, George Beard, Harold Hutchins",4.13,14512,2010.0,en-US
5972,A Child's Garden of Verses,"Robert Louis Stevenson, Tasha Tudor",4.3,20354,1885.0,eng
5973,The Informers,Bret Easton Ellis,3.39,12898,1994.0,en-GB
5974,"The Queen (The Selection, #0.4)",Kiera Cass,3.93,22362,2014.0,eng
5975,"The Devil Colony (Sigma Force, #7)",James Rollins,4.17,16101,2010.0,eng
5976,"The Walking Dead, Vol. 12: Life Among Them","Robert Kirkman, Charlie Adlard",4.34,16558,2010.0,eng
5977,"Some Luck (Last Hundred Years: A Family Saga, #1)",Jane Smiley,3.61,12644,2014.0,eng
5978,Pedagogy of the Oppressed,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",4.25,16401,1968.0,eng
5979,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",Ian Doescher,3.94,14806,2013.0,eng
5980,Identity Crisis,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",4.03,16744,2004.0,eng
5981,"Unspoken (The Lynburn Legacy, #1)",Sarah Rees Brennan,3.85,22927,2012.0,eng
5982,"Rama II (Rama, #2)","Arthur C. Clarke, Gentry Lee",3.66,15350,1989.0,fre
5983,The Gospel According to Jesus Christ,José Saramago,4.26,11301,1991.0,eng
5984,"Who Could That Be at This Hour? (All the Wrong Questions, #1)","Lemony Snicket, Seth",3.83,17497,2012.0,en-US
5985,"The Calling (Darkness Rising, #2)",Kelley Armstrong,4.1,25930,2012.0,eng
5986,Avatar: The Last Airbender: The Lost Adventures,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",4.41,14288,2011.0,en-US
5987,Hidden,Catherine McKenzie,3.44,13574,2013.0,eng
5988,Five Little Peppers and How They Grew,Margaret Sidney,4.03,19780,1881.0,eng
5989,"Princess of the Midnight Ball (The Princesses of Westfalin Trilogy, #1)",Jessica Day George,3.92,26804,2009.0,eng
5990,الطنطورية,"Radwa Ashour, رضوى عاشور",4.32,13931,2010.0,ara
5991,Miss Rumphius,Barbara Cooney,4.45,20403,1981.0,eng
5992,Ball Four,Jim Bouton,3.99,12805,1970.0,eng
5993,"Fables, Vol. 3: Storybook Love","Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",4.15,24730,2004.0,eng
5994,Aura,Carlos Fuentes,3.8,11788,1962.0,eng
5995,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Harriet Lerner,4.02,14640,1985.0,en-US
5996,A Random Walk Down Wall Street,Burton G. Malkiel,4.05,12774,1973.0,eng
5997,Forget You,Jennifer Echols,3.79,24334,2010.0,eng
5998,"Wanted (Wanted, #1)",Kelly Elliott,3.98,22039,2012.0,en-US
5999,Marathon Man,William Goldman,4.11,15659,1974.0,eng
6000,The Apothecary's Daughter,Julie Klassen,3.79,15782,2008.0,eng
6001,"Rock the Heart (Black Falcon, #1)",Michelle A. Valentine,4.01,28776,2012.0,eng
6002,"Bearing an Hourglass (Incarnations of Immortality, #2)",Piers Anthony,3.94,18817,1984.0,en-US
6003,The Five Chinese Brothers,"Claire Huchet Bishop, Kurt Wiese",4.18,20189,1938.0,eng
6004,"Providence (Providence, #1)",Jamie McGuire,4.0,23568,2010.0,eng
6006,"Days with Frog and Toad (Frog and Toad, #4)",Arnold Lobel,4.24,15912,1979.0,eng
6008,"Captive Prince (Captive Prince, #1)",C.S. Pacat,3.98,23580,2015.0,eng
6009,"The King of Attolia (The Queen's Thief, #3)",Megan Whalen Turner,4.37,22724,2006.0,eng
6011,What Do You Care What Other People Think?,Richard Feynman,4.28,14948,1988.0,eng
6012,Skippy Dies,Paul Murray,3.72,14619,2010.0,eng
6015,"The Atlantis World (The Origin Mystery, #3)",A.G. Riddle,3.93,9240,2014.0,eng
6016,"Embrace (The Violet Eden Chapters, #1)",Jessica Shirvington,4.01,19343,2010.0,eng
6017,"Unnatural Death (Lord Peter Wimsey, #3)",Dorothy L. Sayers,4.11,17742,1927.0,eng
6018,"Angels in America, Part One: Millennium Approaches",Tony Kushner,4.27,16814,1992.0,en-US
6020,"Dreaming of You (The Gamblers, #2)",Lisa Kleypas,4.22,24790,1994.0,en-US
6021,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.02,16021,2001.0,eng
6022,The Complete Poems,John Keats,4.24,17101,1820.0,eng
6023,"Almost Heaven (Sequels, #3)",Judith McNaught,4.33,19921,1989.0,eng
6024,Three Day Road,Joseph Boyden,4.31,14563,2005.0,eng
6025,Red Harvest,Dashiell Hammett,4.0,15636,1929.0,eng
6026,"Trust in Me (Wait for You, #1.5)","J. Lynn, Jennifer L. Armentrout",4.27,27675,2013.0,eng
6027,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)","Masashi Kishimoto, Frances Wall",4.5,15214,2002.0,eng
6028,One Summer,David Baldacci,3.72,16767,2011.0,en-US
6029,"Whitney, My Love (Westmoreland, #2)",Judith McNaught,4.19,23290,1985.0,eng
6030,Train to Pakistan,Khushwant Singh,3.85,12439,1956.0,en-US
6031,Jasper Jones,Craig Silvey,4.06,12680,2009.0,eng
6033,A Brief History of Seven Killings,Marlon James,3.86,13578,2014.0,eng
6034,Hold Still,Nina LaCour,3.99,16238,2009.0,en-US
6035,The Prize,Julie Garwood,4.22,21157,1991.0,eng
6036,The Middlesteins,Jami Attenberg,3.42,15075,2012.0,eng
6037,Capital in the Twenty-First Century,"Thomas Piketty, Arthur Goldhammer",4.01,13045,2013.0,eng
6039,Eloise ,"Kay Thompson, Hilary Knight",4.2,19765,1955.0,eng
6040,"The Screaming Staircase (Lockwood & Co., #1)",Jonathan Stroud,4.19,15446,2013.0,eng
6041,Summer House with Swimming Pool,Herman Koch,3.39,10230,2011.0,eng
6042,True History of the Kelly Gang,Peter Carey,3.8,14347,2000.0,en-US
6043,"Get Shorty (Chili Palmer, #1)",Elmore Leonard,3.95,15747,1990.0,eng
6044,"One Tiny Lie (Ten Tiny Breaths, #2)",K.A. Tucker,4.3,27048,2013.0,eng
6045,The Day of the Locust,"Nathanael West, Alfred Kazin",3.78,15798,1939.0,eng
6046,Genius: The Life and Science of Richard Feynman,James Gleick,4.16,14853,1992.0,eng
6048,Full Moon Rising (Riley Jenson Guardian #1),Keri Arthur,3.89,25813,2006.0,eng
6050,Winter Solstice,Rosamunde Pilcher,4.15,15426,2000.0,eng
6051,"United We Spy (Gallagher Girls, #6)",Ally Carter,4.44,22902,2013.0,eng
6052,"The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",Rachel Caine,4.36,17329,2009.0,eng
6054,Wolf in White Van,John Darnielle,3.72,14618,2014.0,eng
6055,Three Comrades,Erich Maria Remarque,4.48,14321,1936.0,eng
6056,"Bloody Valentine (Blue Bloods, #5.5)",Melissa de la Cruz,3.98,19903,2010.0,en-US
6057,The Heart of a Woman,Maya Angelou,4.19,15962,1981.0,eng
6058,"Chrzest ognia (Saga o Wiedźminie, #5)",Andrzej Sapkowski,4.36,10840,1996.0,pol
